school_id,region_code,full_division_code,full_municipality_code,treatment_status,time_point,grade,level_group,reading_category,student_count,english_assessed,percent_of_english_assessed
320606,15,1515,151502,Treatment,BoSY,Grade 7,3-level,frustration,62,315,19.682539682539684
320202,15,1511,151101,Treatment,BoSY,Grade 7,3-level,frustration,36,161,22.36024844720497
305310,15,1507,150703,Treatment,BoSY,Grade 7,3-level,frustration,43,304,14.144736842105264
305418,15,1513,151301,Treatment,BoSY,Grade 7,3-level,frustration,383,1277,29.99216914643696
500565,15,1515,151502,Treatment,BoSY,Grade 7,3-level,frustration,356,947,37.59239704329462
301258,4,413,41308,Treatment,BoSY,Grade 7,3-level,frustration,96,548,17.51824817518248
301214,4,411,41101,Treatment,BoSY,Grade 7,3-level,frustration,145,646,22.445820433436534
301497,4,414,41401,Treatment,BoSY,Grade 7,3-level,frustration,106,444,23.873873873873872
305411,15,1515,151502,Treatment,BoSY,Grade 7,3-level,frustration,70,693,10.1010101010101
305420,15,1513,151301,Treatment,BoSY,Grade 7,3-level,frustration,257,1407,18.265813788201847
301231,4,413,41302,Control,BoSY,Grade 7,3-level,frustration,10,236,4.237288135593221
301188,4,402,40201,Control,BoSY,Grade 7,3-level,frustration,89,714,12.46498599439776
307913,4,413,41309,Control,BoSY,Grade 7,3-level,frustration,28,351,7.977207977207978
500566,15,1507,150710,Control,BoSY,Grade 7,3-level,frustration,139,713,19.49509116409537
305453,15,1510,151001,Control,BoSY,Grade 7,3-level,frustration,36,891,4.040404040404041
305311,15,1507,150702,Control,BoSY,Grade 7,3-level,frustration,138,288,47.916666666666664
301425,4,401,40101,Control,BoSY,Grade 7,3-level,frustration,274,1052,26.045627376425855
301202,4,408,40812,Control,BoSY,Grade 7,3-level,frustration,172,432,39.81481481481482
305412,15,1515,151502,Control,BoSY,Grade 7,3-level,frustration,120,1188,10.1010101010101
308105,4,417,41703,Control,BoSY,Grade 7,3-level,frustration,241,906,26.600441501103752
305341,15,1514,151401,Control,BoSY,Grade 7,3-level,frustration,103,1278,8.059467918622849
319604,15,1512,151201,Control,BoSY,Grade 7,3-level,frustration,0,395,0
305568,15,1516,151601,Control,BoSY,Grade 7,3-level,frustration,107,469,22.81449893390192
305434,15,1503,150301,Control,BoSY,Grade 7,3-level,frustration,29,967,2.998965873836608
301464,4,417,41710,Control,BoSY,Grade 7,3-level,frustration,21,651,3.225806451612903
305461,15,1515,151502,Control,BoSY,Grade 7,3-level,frustration,0,327,0
305384,15,1501,150101,Control,BoSY,Grade 7,3-level,frustration,13,490,2.6530612244897958
301143,4,421,42101,Control,BoSY,Grade 7,3-level,frustration,25,1302,1.9201228878648233
305340,15,1514,151401,Control,BoSY,Grade 7,3-level,frustration,20,1372,1.4577259475218658
305302,15,1507,150709,Treatment,BoSY,Grade 7,3-level,frustration,391,1136,34.41901408450704
308103,4,417,41712,Control,BoSY,Grade 7,3-level,frustration,59,406,14.532019704433498
308130,4,417,41711,Control,BoSY,Grade 7,3-level,frustration,12,184,6.521739130434782
301227,4,420,42001,Control,BoSY,Grade 7,3-level,frustration,33,1520,2.1710526315789473
305334,15,1514,151401,Control,BoSY,Grade 7,3-level,frustration,22,605,3.6363636363636362
305367,15,1512,151201,Control,BoSY,Grade 7,3-level,frustration,111,1192,9.312080536912752
305635,15,1514,151401,Control,BoSY,Grade 7,3-level,frustration,33,515,6.407766990291262
301218,4,408,40814,Control,BoSY,Grade 7,3-level,frustration,149,2259,6.5958388667552015
308501,4,415,41501,Control,BoSY,Grade 7,3-level,frustration,237,724,32.73480662983425
500332,15,1506,150601,Control,BoSY,Grade 7,3-level,frustration,100,316,31.645569620253166
305471,15,1509,150901,Control,BoSY,Grade 7,3-level,frustration,16,1010,1.5841584158415842
305376,15,1501,150101,Treatment,BoSY,Grade 7,3-level,frustration,0,890,0
301432,4,417,41705,Control,BoSY,Grade 7,3-level,frustration,95,662,14.350453172205437
305459,15,1515,151502,Control,BoSY,Grade 7,3-level,frustration,116,960,12.083333333333334
305313,15,1507,150708,Control,BoSY,Grade 7,3-level,frustration,34,653,5.206738131699847
301186,4,410,41001,Control,BoSY,Grade 7,3-level,frustration,343,2124,16.148775894538606
301184,4,410,41001,Control,BoSY,Grade 7,3-level,frustration,146,1318,11.077389984825492
305295,15,1507,150710,Control,BoSY,Grade 7,3-level,frustration,45,1345,3.345724907063197
301416,4,422,42201,Control,BoSY,Grade 7,3-level,frustration,91,207,43.96135265700483
305450,15,1505,150501,Treatment,BoSY,Grade 7,3-level,frustration,149,482,30.91286307053942
301403,4,416,41606,Control,BoSY,Grade 7,3-level,frustration,208,584,35.61643835616438
301451,4,417,41708,Control,BoSY,Grade 7,3-level,frustration,157,370,42.432432432432435
305338,15,1514,151401,Control,BoSY,Grade 7,3-level,frustration,314,856,36.6822429906542
301257,4,413,41312,Control,BoSY,Grade 7,3-level,frustration,234,2100,11.142857142857142
305416,15,1513,151301,Control,BoSY,Grade 7,3-level,frustration,174,1038,16.76300578034682
305337,15,1514,151401,Control,BoSY,Grade 7,3-level,frustration,156,2523,6.183115338882283
305353,15,1514,151401,Control,BoSY,Grade 7,3-level,frustration,58,394,14.720812182741117
301197,4,408,40812,Control,BoSY,Grade 7,3-level,frustration,21,442,4.751131221719457
301236,4,413,41308,Treatment,BoSY,Grade 7,3-level,frustration,77,341,22.580645161290324
305444,15,1516,151601,Control,BoSY,Grade 7,3-level,frustration,45,463,9.719222462203025
320306,15,1503,150301,Control,BoSY,Grade 7,3-level,frustration,194,878,22.095671981776764
301489,4,414,41401,Control,BoSY,Grade 7,3-level,frustration,37,403,9.181141439205955
301507,4,418,41801,Control,BoSY,Grade 7,3-level,frustration,16,130,12.307692307692308
301456,4,417,41710,Control,BoSY,Grade 7,3-level,frustration,49,619,7.915993537964459
301238,4,413,41303,Control,BoSY,Grade 7,3-level,frustration,54,621,8.695652173913043
305438,15,1516,151601,Control,BoSY,Grade 7,3-level,frustration,229,908,25.220264317180618
305324,15,1514,151401,Control,BoSY,Grade 7,3-level,frustration,119,270,44.074074074074076
305454,15,1510,151001,Control,BoSY,Grade 7,3-level,frustration,13,139,9.352517985611511
308122,4,417,41708,Control,BoSY,Grade 7,3-level,frustration,10,236,4.237288135593221
301508,4,418,41801,Control,BoSY,Grade 7,3-level,frustration,116,311,37.29903536977492
305465,15,1515,151502,Control,BoSY,Grade 7,3-level,frustration,142,813,17.466174661746617
305428,15,1511,151101,Control,BoSY,Grade 7,3-level,frustration,23,412,5.58252427184466
301175,4,408,40807,Control,BoSY,Grade 7,3-level,frustration,58,700,8.285714285714286
301437,4,417,41704,Control,BoSY,Grade 7,3-level,frustration,332,1034,32.10831721470019
320204,15,1511,151101,Control,BoSY,Grade 7,3-level,frustration,58,595,9.747899159663865
305447,15,1505,150501,Control,BoSY,Grade 7,3-level,frustration,8,764,1.0471204188481675
301438,4,417,41704,Control,BoSY,Grade 7,3-level,frustration,411,538,76.39405204460967
308135,4,417,41708,Control,BoSY,Grade 7,3-level,frustration,142,488,29.098360655737704
301418,4,401,40101,Control,BoSY,Grade 7,3-level,frustration,187,3463,5.399942246606988
305288,15,1507,150710,Control,BoSY,Grade 7,3-level,frustration,298,704,42.32954545454545
301265,4,413,41301,Control,BoSY,Grade 7,3-level,frustration,220,412,53.398058252427184
305442,15,1516,151601,Control,BoSY,Grade 7,3-level,frustration,56,270,20.74074074074074
500339,15,1505,150501,Control,BoSY,Grade 7,3-level,frustration,140,369,37.94037940379404
305435,15,1503,150301,Control,BoSY,Grade 7,3-level,frustration,107,474,22.573839662447256
308134,4,417,41708,Control,BoSY,Grade 7,3-level,frustration,101,643,15.707620528771384
305452,15,1505,150501,Control,BoSY,Grade 7,3-level,frustration,79,693,11.3997113997114
312330,7,703,70308,Treatment,BoSY,Grade 7,3-level,frustration,10,88,11.363636363636363
305710,7,703,70302,Treatment,BoSY,Grade 7,3-level,frustration,1,86,1.1627906976744187
305655,11,1101,110101,Treatment,BoSY,Grade 7,3-level,frustration,2,27,7.407407407407407
305581,7,703,70303,Treatment,BoSY,Grade 7,3-level,frustration,5,46,10.869565217391305
303130,7,703,70309,Treatment,BoSY,Grade 7,3-level,frustration,145,196,73.9795918367347
312354,7,703,70309,Treatment,BoSY,Grade 7,3-level,frustration,1,28,3.5714285714285716
305849,11,1105,110503,Treatment,BoSY,Grade 7,3-level,frustration,1,37,2.7027027027027026
305500,11,1101,110101,Treatment,BoSY,Grade 7,3-level,frustration,17,36,47.22222222222222
312355,7,703,70304,Treatment,BoSY,Grade 7,3-level,frustration,8,38,21.05263157894737
501903,11,1110,111001,Treatment,BoSY,Grade 7,3-level,frustration,15,30,50
500665,7,705,70527,Control,BoSY,Grade 7,3-level,frustration,42,107,39.25233644859813
312462,7,705,70520,Control,BoSY,Grade 7,3-level,frustration,3,16,18.75
306038,11,1102,110202,Control,BoSY,Grade 7,3-level,frustration,10,33,30.303030303030305
500221,7,705,70527,Control,BoSY,Grade 7,3-level,frustration,7,22,31.818181818181817
500744,7,708,70801,Control,BoSY,Grade 7,3-level,frustration,4,55,7.2727272727272725
305884,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,2,125,1.6
303170,7,709,70901,Control,BoSY,Grade 7,3-level,frustration,2,51,3.9215686274509802
500787,7,708,70801,Control,BoSY,Grade 7,3-level,frustration,12,49,24.489795918367346
500667,7,705,70528,Control,BoSY,Grade 7,3-level,frustration,6,72,8.333333333333334
501071,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,2,25,8
303046,7,705,70527,Control,BoSY,Grade 7,3-level,frustration,2,84,2.380952380952381
325303,7,707,70701,Control,BoSY,Grade 7,3-level,frustration,65,85,76.47058823529412
500208,7,703,70305,Control,BoSY,Grade 7,3-level,frustration,5,19,26.31578947368421
312401,7,705,70525,Control,BoSY,Grade 7,3-level,frustration,116,116,100
303136,7,706,70601,Control,BoSY,Grade 7,3-level,frustration,35,111,31.53153153153153
312435,7,707,70701,Control,BoSY,Grade 7,3-level,frustration,19,54,35.18518518518518
502186,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,6,19,31.57894736842105
500782,7,708,70801,Control,BoSY,Grade 7,3-level,frustration,38,291,13.058419243986254
306086,11,1106,110606,Control,BoSY,Grade 7,3-level,frustration,8,18,44.44444444444444
305755,7,705,70529,Control,BoSY,Grade 7,3-level,frustration,58,138,42.028985507246375
305665,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,17,25,68
501635,7,703,70301,Control,BoSY,Grade 7,3-level,frustration,1,62,1.6129032258064515
305843,11,1110,111001,Control,BoSY,Grade 7,3-level,frustration,38,60,63.333333333333336
500894,7,705,70517,Control,BoSY,Grade 7,3-level,frustration,23,101,22.77227722772277
500671,7,705,70506,Control,BoSY,Grade 7,3-level,frustration,6,28,21.428571428571427
305847,11,1105,110503,Control,BoSY,Grade 7,3-level,frustration,1,60,1.6666666666666667
500784,7,708,70801,Control,BoSY,Grade 7,3-level,frustration,10,24,41.666666666666664
501267,7,705,70525,Control,BoSY,Grade 7,3-level,frustration,4,42,9.523809523809524
306000,7,705,70525,Control,BoSY,Grade 7,3-level,frustration,5,63,7.936507936507937
305517,11,1106,110608,Control,BoSY,Grade 7,3-level,frustration,10,53,18.867924528301888
305713,7,710,71001,Control,BoSY,Grade 7,3-level,frustration,1,65,1.5384615384615385
500768,7,705,70521,Control,BoSY,Grade 7,3-level,frustration,2,83,2.4096385542168677
316303,11,1107,110701,Control,BoSY,Grade 7,3-level,frustration,1,71,1.408450704225352
316304,11,1107,110701,Control,BoSY,Grade 7,3-level,frustration,53,101,52.475247524752476
305506,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,2,22,9.090909090909092
500421,7,705,70507,Control,BoSY,Grade 7,3-level,frustration,27,113,23.893805309734514
305681,11,1110,111001,Control,BoSY,Grade 7,3-level,frustration,23,230,10
303186,7,711,71101,Control,BoSY,Grade 7,3-level,frustration,1,145,0.6896551724137931
501429,7,714,71402,Control,BoSY,Grade 7,3-level,frustration,14,57,24.56140350877193
305844,11,1103,110303,Control,BoSY,Grade 7,3-level,frustration,25,57,43.85964912280702
305965,11,1110,111001,Control,BoSY,Grade 7,3-level,frustration,0,114,0
501076,11,1103,110305,Control,BoSY,Grade 7,3-level,frustration,12,13,92.3076923076923
305889,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,0,61,0
501074,11,1103,110306,Control,BoSY,Grade 7,3-level,frustration,42,58,72.41379310344827
312408,7,705,70530,Control,BoSY,Grade 7,3-level,frustration,1,79,1.2658227848101267
501351,7,705,70522,Control,BoSY,Grade 7,3-level,frustration,10,79,12.658227848101266
501404,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,1,18,5.555555555555555
305660,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,5,45,11.11111111111111
303219,7,701,70101,Control,BoSY,Grade 7,3-level,frustration,4,141,2.8368794326241136
312450,7,705,70522,Control,BoSY,Grade 7,3-level,frustration,0,124,0
324903,7,704,70401,Control,BoSY,Grade 7,3-level,frustration,13,44,29.545454545454547
501065,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,21,141,14.893617021276595
312451,7,705,70532,Control,BoSY,Grade 7,3-level,frustration,4,88,4.545454545454546
501763,11,1103,110305,Control,BoSY,Grade 7,3-level,frustration,22,45,48.888888888888886
316405,11,1110,111001,Control,BoSY,Grade 7,3-level,frustration,20,166,12.048192771084338
316404,11,1110,111001,Control,BoSY,Grade 7,3-level,frustration,16,63,25.396825396825395
316301,11,1107,110701,Control,BoSY,Grade 7,3-level,frustration,0,198,0
312910,7,710,71001,Control,BoSY,Grade 7,3-level,frustration,35,194,18.04123711340206
303011,7,705,70512,Control,BoSY,Grade 7,3-level,frustration,10,59,16.949152542372882
305651,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,27,35,77.14285714285714
305662,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,10,52,19.23076923076923
305850,11,1105,110503,Control,BoSY,Grade 7,3-level,frustration,3,32,9.375
312481,7,705,70518,Control,BoSY,Grade 7,3-level,frustration,7,199,3.5175879396984926
304409,11,1110,111001,Control,BoSY,Grade 7,3-level,frustration,13,124,10.483870967741936
303246,7,713,71303,Control,BoSY,Grade 7,3-level,frustration,49,183,26.775956284153004
501405,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,12,65,18.46153846153846
305677,11,1105,110503,Control,BoSY,Grade 7,3-level,frustration,15,59,25.423728813559322
500447,7,708,70801,Control,BoSY,Grade 7,3-level,frustration,37,72,51.388888888888886
501305,7,708,70801,Control,BoSY,Grade 7,3-level,frustration,10,31,32.25806451612903
305917,7,708,70801,Control,BoSY,Grade 7,3-level,frustration,6,24,25
305722,7,703,70304,Control,BoSY,Grade 7,3-level,frustration,18,60,30
312953,7,713,71306,Control,BoSY,Grade 7,3-level,frustration,0,46,0
305498,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,45,75,60
305669,11,1101,110101,Control,BoSY,Grade 7,3-level,frustration,22,39,56.41025641025641
312960,7,710,71002,Control,BoSY,Grade 7,3-level,frustration,43,71,60.563380281690144
309906,5,508,50811,Treatment,BoSY,Grade 7,3-level,instructional,7,130,5.384615384615385
309934,5,508,50806,Treatment,BoSY,Grade 7,3-level,instructional,8,43,18.6046511627907
301871,5,501,50107,Treatment,BoSY,Grade 7,3-level,instructional,15,73,20.54794520547945
302134,5,508,50804,Treatment,BoSY,Grade 7,3-level,instructional,0,169,0
302117,5,508,50803,Treatment,BoSY,Grade 7,3-level,instructional,32,92,34.78260869565217
309909,5,508,50801,Treatment,BoSY,Grade 7,3-level,instructional,0,127,0
309915,5,508,50801,Treatment,BoSY,Grade 7,3-level,instructional,8,51,15.686274509803921
501544,5,508,50815,Treatment,BoSY,Grade 7,3-level,instructional,21,72,29.166666666666668
301887,5,502,50205,Treatment,BoSY,Grade 7,3-level,instructional,25,98,25.510204081632654
302175,5,508,50820,Treatment,BoSY,Grade 7,3-level,instructional,2,126,1.5873015873015872
302146,5,508,50812,Treatment,BoSY,Grade 7,3-level,instructional,28,150,18.666666666666668
309921,5,508,50805,Treatment,BoSY,Grade 7,3-level,instructional,22,97,22.68041237113402
302254,5,505,50501,Control,BoSY,Grade 7,3-level,instructional,15,93,16.129032258064516
309513,5,501,50112,Control,BoSY,Grade 7,3-level,instructional,28,122,22.950819672131146
500163,5,508,50801,Control,BoSY,Grade 7,3-level,instructional,7,76,9.210526315789474
302058,5,503,50333,Control,BoSY,Grade 7,3-level,instructional,22,99,22.22222222222222
302192,5,511,51103,Control,BoSY,Grade 7,3-level,instructional,27,286,9.44055944055944
302227,5,511,51105,Control,BoSY,Grade 7,3-level,instructional,0,76,0
302252,5,505,50501,Control,BoSY,Grade 7,3-level,instructional,7,98,7.142857142857143
309914,5,508,50806,Control,BoSY,Grade 7,3-level,instructional,65,230,28.26086956521739
309711,5,503,50317,Control,BoSY,Grade 7,3-level,instructional,8,64,12.5
301817,5,507,50701,Control,BoSY,Grade 7,3-level,instructional,33,114,28.94736842105263
302165,5,508,50816,Control,BoSY,Grade 7,3-level,instructional,20,92,21.73913043478261
301974,5,503,50311,Treatment,BoSY,Grade 7,3-level,instructional,8,82,9.75609756097561
302256,5,505,50501,Control,BoSY,Grade 7,3-level,instructional,55,115,47.82608695652174
301834,5,501,50106,Control,BoSY,Grade 7,3-level,instructional,43,165,26.060606060606062
309760,5,503,50306,Control,BoSY,Grade 7,3-level,instructional,3,34,8.823529411764707
309936,5,508,50819,Control,BoSY,Grade 7,3-level,instructional,0,56,0
302203,5,511,51102,Control,BoSY,Grade 7,3-level,instructional,8,81,9.876543209876543
302011,5,503,50314,Control,BoSY,Grade 7,3-level,instructional,19,229,8.296943231441048
500168,5,505,50501,Control,BoSY,Grade 7,3-level,instructional,4,90,4.444444444444445
301947,5,503,50306,Control,BoSY,Grade 7,3-level,instructional,38,312,12.179487179487179
309941,5,508,50812,Control,BoSY,Grade 7,3-level,instructional,64,244,26.229508196721312
301839,5,501,50111,Control,BoSY,Grade 7,3-level,instructional,2,90,2.2222222222222223
501843,5,508,50818,Treatment,BoSY,Grade 7,3-level,instructional,2,40,5
302111,5,508,50801,Control,BoSY,Grade 7,3-level,instructional,122,496,24.596774193548388
302133,5,509,50901,Control,BoSY,Grade 7,3-level,instructional,34,174,19.54022988505747
301990,5,503,50317,Control,BoSY,Grade 7,3-level,instructional,6,64,9.375
309937,5,508,50819,Control,BoSY,Grade 7,3-level,instructional,12,80,15
302241,5,511,51105,Control,BoSY,Grade 7,3-level,instructional,0,170,0
500167,5,505,50501,Control,BoSY,Grade 7,3-level,instructional,14,60,23.333333333333332
309764,5,503,50320,Control,BoSY,Grade 7,3-level,instructional,3,40,7.5
302205,5,511,51106,Control,BoSY,Grade 7,3-level,instructional,29,136,21.323529411764707
